book_id,book_name,rates,price
1518,Grumbles,2,22.16
1519,First Steps for New Christians (Print Edition),1,29
1520,Eureka Trivia 6.0,4,54.59
1521,Drive: The Surprising Truth About What Motivates Us,4,34.95
1522,Done Rubbed Out (Reightman & Bailey #1),5,37.72
1523,Beauty Restored (Riley Family Legacy Novellas #3),2,11.11
1524,Ayumi's Violin,2,15.48
1525,Anonymous,4,46.82
1526,Amy Meets the Saints and Sages,3,18.46
1527,Amatus,5,50.54
1528,V for Vendetta (V for Vendetta Complete),4,37.1
1529,"Unbroken: A World War II Story of Survival, Resilience, and Redemption",2,45.95
1530,The Wright Brothers,4,56.8
1531,The Songs of the Gods,5,44.48
1532,The Rosie Project (Don Tillman #1),1,54.04
1533,The Power of Habit: Why We Do What We Do in Life and Business,3,16.88
1534,Steve Jobs,5,39.5
1535,Luckiest Girl Alive,3,49.83
1536,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",4,46.91
1537,Lady Midnight (The Dark Artifices #1),5,16.28
1538,"Hush, Hush (Hush, Hush #1)",3,47.02
1539,Greek Mythic History,5,10.23
1540,Every Last Word,3,46.47
1541,Daily Fantasy Sports,1,36.58
1542,Clockwork Angel (The Infernal Devices #1),1,44.14
1543,City of Fallen Angels (The Mortal Instruments #4),4,11.23
1544,City of Bones (The Mortal Instruments #1),1,43.28
1545,City of Ashes (The Mortal Instruments #2),1,47.27
1546,"Carry On, Warrior: Thoughts on Life Unarmed",3,31.85
1547,Carrie,2,46.23
1548,Angels & Demons (Robert Langdon #1),3,51.48
1549,"The Three Searches, Meaning, and the Story",3,13.33
1550,Raspberry Pi Electronics Projects for the Evil Genius,4,49.67
1551,How to Speak Golf: An Illustrated Guide to Links Lingo,5,58.32
1552,Eleanor & Park,5,56.51
1553,Troublemaker: Surviving Hollywood and Scientology,2,48.39
1554,Adultery,5,20.88
1555,Unlimited Intuition Now,4,58.87
1556,Underlying Notes,2,11.82
1557,The New Brand You: Your New Image Makes the Sale for You,5,44.05
1558,The Flowers Lied,2,16.68
1559,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",4,10.41
1560,Modern Day Fables,2,47.44
1561,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),5,43.62
1562,The Martian (The Martian #1),2,41.39
1563,Left Behind (Left Behind #1),2,40.72
1564,John Vassos: Industrial Design for Modern Life,4,20.22
1565,I'll Give You the Sun,1,56.48
1566,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,2,52.86
1567,Ender's Game (The Ender Quintet #1),1,43.64
1568,Death by Leisure: A Cautionary Tale,4,37.51
1569,Wildlife of New York: A Five-Borough Coloring Book,2,22.14
1570,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,1,34.72
1571,The Great Gatsby,4,36.05
1572,The Good Girl,3,49.03
1573,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,4,33.17
1574,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,2,20.9
1575,Life of Pi,4,13.22
1576,The Sound Of Love,5,57.84
1577,The Perks of Being a Wallflower,3,55.02
1578,The Makings of a Fatherless Child,2,31.58
1579,The Hobbit (Middle-Earth Universe),5,17.8
1580,The Fellowship of the Ring (The Lord of the Rings #1),2,10.27
1581,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,3,30.6
1582,Musicophilia: Tales of Music and the Brain,1,46.58
1583,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,4,53.68
1584,The Fault in Our Stars,1,47.22
1585,The Dream Thieves (The Raven Cycle #2),1,34.5
1586,The 5th Wave (The 5th Wave #1),2,11.83
1587,Shiver (The Wolves of Mercy Falls #1),5,16.23
1588,Remember Me?,3,11.48
1589,If I Stay (If I Stay #1),5,38.13
1590,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),2,36.55
1591,Harry Potter and the Deathly Hallows (Harry Potter #7),1,23.32
1592,Fool Me Once,1,16.96
1593,Drama,2,38.7
1594,"Blue Lily, Lily Blue (The Raven Cycle #3)",5,34.13
1595,Alight (The Generations Trilogy #2),4,58.59
1596,Vogue Colors A to Z: A Fashion Coloring Book,4,52.35
1597,The Shining (The Shining #1),3,27.88
1598,The Hunger Games (The Hunger Games #1),5,29.85
1599,Outlander (Outlander #1),5,19.67
1600,Mockingjay (The Hunger Games #3),4,20.44
1601,Harry Potter and the Sorcerer's Stone (Harry Potter #1),3,13.9
1602,Confessions of a Shopaholic (Shopaholic #1),2,48.94
1603,Zero History (Blue Ant #3),1,34.77
1604,World War Z: An Oral History of the Zombie War,1,21.8
1605,Wild: From Lost to Found on the Pacific Crest Trail,3,46.02
1606,"Where'd You Go, Bernadette",1,18.13
1607,Twilight (Twilight #1),2,41.93
1608,The Paris Wife,3,36.8
1609,The Maze Runner (The Maze Runner #1),1,20.93
1610,The Lover's Dictionary,2,58.09
1611,The Goldfinch,3,43.58
1612,The Giver (The Giver Quartet #1),1,12.3
1613,The Girl Who Played with Fire (Millennium Trilogy #2),2,22.14
1614,The Demon-Haunted World: Science as a Candle in the Dark,4,52.25
1615,The Book Thief,2,53.49
1616,The Autobiography of Malcolm X,2,23.43
1617,Shopaholic & Baby (Shopaholic #5),2,46.45
1618,Quiet: The Power of Introverts in a World That Can't Stop Talking,1,43.55
1619,Packing for Mars: The Curious Science of Life in the Void,2,56.68
1620,Orange Is the New Black,2,24.61
1621,One for the Money (Stephanie Plum #1),2,32.87
1622,Morning Star (Red Rising #3),1,29.4
1623,Life After Life,2,26.13
1624,"Lean In: Women, Work, and the Will to Lead",1,25.02
1625,Is Everyone Hanging Out Without Me? (And Other Concerns),3,20.11
1626,Gone Girl,5,37.6
1627,Fellside,1,38.62
1628,Eclipse (Twilight #3),1,18.74
1629,Dracula,3,52.62
1630,Dead Wake: The Last Crossing of the Lusitania,5,39.24
1631,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",1,17.81
1632,Dark Places,5,23.9
1633,Breaking Dawn (Twilight #4),5,35.28
1634,Beautiful Creatures (Caster Chronicles #1),5,21.55
1635,A Visit from the Goon Squad,5,14.08
1636,The Zombie Room,5,19.69
1637,The Name of the Wind (The Kingkiller Chronicle #1),3,50.59
1638,Taking Shots (Assassins #1),2,18.88
1639,Shatter Me (Shatter Me #1),1,42.4
1640,Paradise Lost (Paradise #1),1,24.96
1641,On the Road (Duluoz Legend),3,32.36
1642,Jane Eyre,5,38.43
1643,Frankenstein,2,38
1644,Mesaerion: The Best Science Fiction Stories 1800-1849,1,37.59
1645,Join,5,35.67
1646,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",4,43.3
1647,The Project,1,10.65
1648,Soft Apocalypse,2,26.12
1649,Sleeping Giants (Themis Files #1),1,48.74
1650,Arena,4,21.36
1651,Foundation (Foundation (Publication Order) #1),1,32.42
1652,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),1,10.92
1653,Ready Player One,4,19.07
1654,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",2,33.26
1655,Dune (Dune #1),1,54.86
1656,Do Androids Dream of Electric Sheep? (Blade Runner #1),1,51.48
1657,Three Wishes (River of Time: California #1),2,44.18
1658,The Last Girl (The Dominion Trilogy #1),2,36.26
1659,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),4,34.96
1660,The Book of Basketball: The NBA According to The Sports Guy,5,44.84
1661,"Friday Night Lights: A Town, a Team, and a Dream",3,51.22
1662,Sugar Rush (Offensive Line #2),1,24.42
1663,Settling the Score (The Summer Games #1),2,44.91
1664,Icing (Aces Hockey #2),4,40.44
1665,The Torch Is Passed: A Harding Family Story,1,19.09
1666,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",4,23.89
1667,The Art Forger,3,40.76
1668,On a Midnight Clear,3,14.07
1669,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),2,53.9
1670,"Shobu Samurai, Project Aryoku (#3)",3,29.06
1671,Modern Romance,5,28.26
1672,The White Queen (The Cousins' War #1),5,25.91
1673,The Song of Achilles,5,37.4
1674,The Immortal Life of Henrietta Lacks,2,40.67
1675,The Dovekeepers,1,48.78
1676,More Than Music (Chasing the Dream #1),2,37.61
1677,Code Name Verity (Code Name Verity #1),4,22.13
1678,Cell,4,20.29
1679,Angels Walking (Angels Walking #1),2,34.2
1680,"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",2,56.48
1681,A People's History of the United States,2,40.79
1682,A Brush of Wings (Angels Walking #3),1,55.51
1683,Rook,4,37.86
1684,The Midnight Watch: A Novel of the Titanic and the Californian,1,26.2
1685,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,4,59.15
1686,The Children,3,11.88
1687,One with You (Crossfire #5),4,15.71
1688,Without Shame,5,48.27
1689,Watchmen,4,58.05
1690,A Hero's Curse (The Unseen Chronicles #1),3,50.49
1691,23 Degrees South: A Tropical Tale of Changing Whether...,2,35.79
1692,The Glass Castle,1,16.24
1693,The Drowning Girls,3,35.67
1694,Team of Rivals: The Political Genius of Abraham Lincoln,5,20.12
1695,John Adams,4,57.43
1696,Good in Bed (Cannie Shapiro #1),5,37.05
1697,The Joy of Cooking,4,43.27
1698,The Golden Compass (His Dark Materials #1),1,18.77
1699,The God Delusion,3,46.85
1700,Pride and Prejudice,4,19.27
1701,Mere Christianity,3,48.51
1702,Fun Home: A Family Tragicomic,4,56.59
1703,The Raven King (The Raven Cycle #4),2,30.57
1704,Find Her (Detective D.D. Warren #8),1,22.37
1705,Evicted: Poverty and Profit in the American City,1,42.27
1706,A Game of Thrones (A Song of Ice and Fire #1),2,46.42
1707,A Clash of Kings (A Song of Ice and Fire #2),3,10.79
1708,The Tipping Point: How Little Things Can Make a Big Difference,2,10.02
1709,The Rest Is Noise: Listening to the Twentieth Century,1,34.77
1710,The Purpose Driven Life: What on Earth Am I Here for?,3,37.19
1711,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),3,47.8
1712,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),1,57.48
1713,"The End of Faith: Religion, Terror, and the Future of Reason",4,22.13
1714,The Complete Poems,5,41.32
1715,The Catcher in the Rye,1,24.55
1716,The Case for Christ (Cases for Christianity),1,47.84
1717,The Blind Side: Evolution of a Game,5,53.71
1718,Seven Days in the Art World,2,52.33
1719,Sarah's Key,1,46.29
1720,Rogue Lawyer (Rogue Lawyer #1),3,50.11
1721,Manuscript Found in Accra,2,34.98
1722,Fire Bound (Sea Haven/Sisters of the Heart #5),4,21.28
1723,Cosmos,2,36.17
1724,#GIRLBOSS,1,50.96
1725,The Sense of an Ending,3,31.38
1726,The Republic,3,33.78
1727,The Odyssey,3,29.64
1728,The Light of the Fireflies,1,54.43
1729,The Iliad,1,16.16
1730,The Communist Manifesto,3,14.76
1731,Lord of the Flies,3,24.89
1732,Unicorn Tracks,3,18.78
1733,"Saga, Volume 6 (Saga (Collected Editions) #6)",3,25.02
1734,Princess Between Worlds (Wide-Awake Princess #5),5,13.34
1735,Masks and Shadows,2,56.4
1736,Crown of Midnight (Throne of Glass #2),3,43.29
1737,"Avatar: The Last Airbender: Smoke and Shadow, Part 3 (Smoke and Shadow #3)",2,28.09
1738,A Court of Thorns and Roses (A Court of Thorns and Roses #1),1,52.37
1739,Throne of Glass (Throne of Glass #1),3,35.07
1740,The Glittering Court (The Glittering Court #1),1,44.28
1741,Hollow City (Miss Peregrineâs Peculiar Children #2),1,42.98
1742,The Star-Touched Queen,5,46.02
1743,The Hidden Oracle (The Trials of Apollo #1),2,52.26
1744,The Bane Chronicles (The Bane Chronicles #1-11),4,44.73
1745,Island of Dragons (Unwanteds #7),1,29.65
1746,Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),5,37.51
1747,City of Glass (The Mortal Instruments #3),4,56.02
1748,Searching for Meaning in Gailana,1,38.73
1749,The Star-Touched Queen,5,32.3
1750,A Shard of Ice (The Black Symphony Saga #1),3,56.63
1751,King's Folly (The Kinsman Chronicles #1),5,39.61
1752,Every Heart a Doorway (Every Heart A Doorway #1),5,12.16
1753,A Gathering of Shadows (Shades of Magic #2),4,44.81
1754,The Raven Boys (The Raven Cycle #1),4,57.74
1755,The False Prince (The Ascendance Trilogy #1),5,56
1756,Tell the Wind and Fire,3,45.51
1757,A Feast for Crows (A Song of Ice and Fire #4),4,17.21
1758,The Demonists (Demonist #1),2,52.11
1759,The Beast (Black Dagger Brotherhood #14),5,46.08
1760,Paper and Fire (The Great Library #2),5,49.45
1761,Harry Potter and the Order of the Phoenix (Harry Potter #5),4,31.63
1762,Harry Potter and the Half-Blood Prince (Harry Potter #6),5,48.75
1763,Harry Potter and the Chamber of Secrets (Harry Potter #2),1,14.74
1764,The Rose & the Dagger (The Wrath and the Dawn #2),4,58.64
1765,Soldier (Talon #3),2,24.72
1766,Midnight Riot (Peter Grant/ Rivers of London - books #1),2,55.46
1767,Heir to the Sky,4,44.07
1768,Eragon (The Inheritance Cycle #1),3,43.87
1769,Darkfever (Fever #1),1,56.02
1770,Ash,4,22.06
1771,A Storm of Swords (A Song of Ice and Fire #3),2,31.22
1772,Vampire Girl (Vampire Girl #1),2,53.82
1773,The Silent Twin (Detective Jennifer Knight #3),3,36.25
1774,The Mirror & the Maze (The Wrath and the Dawn #1.5),1,29.38
1775,Sister Sable (The Mad Queen #1),3,13.33
1776,Shadow Rites (Jane Yellowrock #10),4,21.72
1777,Origins (Alphas 0.5),1,28.99
1778,One Second (Seven #7),2,52.94
1779,Myriad (Prentor #1),4,58.75
1780,Without Borders (Wanderlove #1),2,45.07
1781,The Mistake (Off-Campus #2),3,43.29
1782,The Matchmaker's Playbook (Wingmen Inc. #1),1,55.85
1783,The Hook Up (Game On #1),5,36.29
1784,Shameless,3,58.35
1785,Off Sides (Off #1),5,39.45
1786,The Requiem Red,1,22.65
1787,Set Me Free,5,17.46
1788,The Natural History of Us (The Fine Art of Pretending #2),3,45.22
1789,Obsidian (Lux #1),2,14.86
1790,Burning,3,28.81
1791,A Fierce and Subtle Poison,4,28.13
1792,Scarlett Epstein Hates It Here,5,43.55
1793,"Nightingale, Sing",1,38.28
1794,Library of Souls (Miss Peregrineâs Peculiar Children #3),5,48.56
1795,Frostbite (Vampire Academy #2),5,29.99
1796,Wild Swans,2,14.36
1797,Until Friday Night (The Field Party #1),2,46.31
1798,This Is Where It Ends,2,27.12
1799,The Darkest Lie,5,35.35
1800,My Kind of Crazy,1,40.36
1801,Don't Get Caught,1,55.35
1802,Catching Jordan (Hundred Oaks),3,50.83
1803,Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),4,58.14
1804,The Epidemic (The Program 0.6),5,14.44
1805,Stars Above (The Lunar Chronicles #4.5),2,48.05
1806,No Love Allowed (Dodge Cove #1),4,54.65
1807,"Exit, Pursued by a Bear",4,51.34
1808,The Alien Club,1,54.4
1809,Don't Forget Steven,1,33.23
1810,South of Sunshine,1,28.93
1811,My Life Next Door (My Life Next Door ),5,36.39
1812,Future Shock (Future Shock #1),5,55.65
1813,Nightstruck: A Novel,4,50.35
1814,Tell the Wolves I'm Home,2,50.96
1815,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",4,47.31
1816,Where She Went (If I Stay #2),4,41.73
1817,Two Summers,1,14.64
1818,The Darkest Corners,5,11.33
1819,Tell Me Three Things,1,41.81
1820,Lola and the Boy Next Door (Anna and the French Kiss #2),4,23.63
1821,Kill the Boy Band,5,15.52
1822,Isla and the Happily Ever After (Anna and the French Kiss #3),5,48.13
1823,An Abundance of Katherines,5,10
1824,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),4,24.17
1825,Walk the Edge (Thunder Road #2),3,32.36
1826,Two Boys Kissing,2,32.74
1827,The New Guy (and Other Senior Year Distractions),3,44.92
1828,"The Land of 10,000 Madonnas",4,29.64
1829,Scarlet (The Lunar Chronicles #2),4,14.57
1830,Legend (Legend #1),4,43.69
1831,Lady Renegades (Rebel Belle #3),5,53.04
1832,Golden (Heart of Dread #3),4,42.21
1833,Cinder (The Lunar Chronicles #1),1,26.09
1834,Boy Meets Boy,3,21.12
1835,Annie on My Mind,5,36.83
1836,New Moon (Twilight #2),4,12.86
1837,Girl Online On Tour (Girl Online #2),1,53.47
1838,The Haters,5,27.89
1839,The Art of Not Breathing,4,40.83
1840,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,4,42.96
1841,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,5,57.36
1842,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,4,44.74
1843,Tipping Point for Planet Earth: How Close Are We to the Edge?,1,37.55
1844,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",1,55.91
1845,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,1,28.41
1846,The Origin of Species,4,10.01
1847,The Grand Design,3,13.76
1848,Peak: Secrets from the New Science of Expertise,2,16.28
1849,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",4,13.03
1850,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",5,57.35
1851,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",2,25.83
1852,Seven Brief Lessons on Physics,4,30.6
1853,The Selfish Gene,1,29.45
1854,A Light in the Attic,3,51.77
1855,The Black Maria,1,52.15
1856,Shakespeare's Sonnets,4,20.66
1857,Olio,1,23.88
1858,You can't bury them all: Poems,2,33.63
1859,Slow States of Collapse: Poems,3,57.31
1860,Untitled Collection: Sabbath Poems 2014,4,14.27
1861,Poems That Make Grown Women Cry,4,14.19
1862,Night Sky with Exit Wounds,1,41.05
1863,salt.,4,46.78
1864,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",5,50.89
1865,Out of Print: City Lights Spotlight No. 14,5,53.64
1866,Les Fleurs du Mal,5,29.04
1867,Howl and Other Poems,2,40.45
1868,Leave This Song Behind: Teen Poetry at Its Best,5,51.17
1869,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),5,15.42
1870,The Crossover,4,38.77
1871,Booked,5,17.49
1872,Twenty Love Poems and a Song of Despair,4,30.95
1873,"Vampire Knight, Vol. 1 (Vampire Knight #1)",1,15.4
1874,Wall and Piece,4,44.18
1875,Feathers: Displays of Brilliant Plumage,3,49.05
1876,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,4,48.63
1877,The New Drawing on the Right Side of the Brain,3,43.02
1878,History of Beauty,4,10.29
1879,The Story of Art,4,41.14
1880,The Art Book,2,32.34
1881,Ways of Seeing,5,39.51
1882,The Lucifer Effect: Understanding How Good People Turn Evil,1,10.4
1883,The Golden Condom: And Other Essays on Love Lost and Found,1,39.43
1884,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,3,56.27
1885,An Unquiet Mind: A Memoir of Moods and Madness,3,21.3
1886,"Thinking, Fast and Slow",1,21.14
1887,Civilization and Its Discontents,2,59.95
1888,8 Keys to Mental Health Through Exercise,1,31.04
1889,The Argonauts,2,10.93
1890,M Train,1,27.18
1891,Lab Girl,1,40.85
1892,Approval Junkie: Adventures in Caring Too Much,5,58.81
1893,Running with Scissors,4,12.91
1894,Me Talk Pretty One Day,2,57.6
1895,Lust & Wonder,2,11.87
1896,Life Without a Recipe,5,59.04
1897,A Heartbreaking Work of Staggering Genius,5,54.29
1898,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,2,37.35
1899,Fifty Shades Freed (Fifty Shades #3),5,15.36
1900,The Long Haul (Diary of a Wimpy Kid #9),1,44.07
1901,Old School (Diary of a Wimpy Kid #10),5,11.83
1902,I Know What I'm Doing -- and Other Lies I Tell Myself: Dispatches from a Life Under Construction,4,25.98
1903,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",5,14.75
1904,Dress Your Family in Corduroy and Denim,3,43.68
1905,Toddlers Are A**holes: It's Not Your Fault,1,25.55
1906,When You Are Engulfed in Flames,5,30.89
1907,Naked,3,31.69
1908,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",5,55.5
1909,Holidays on Ice,2,51.07
1910,Security,2,39.25
1911,Follow You Home,1,21.36
1912,The Loney,1,23.4
1913,Pet Sematary,3,10.56
1914,Doctor Sleep (The Shining #2),2,40.12
1915,Psycho: Sanitarium (Psycho #1.5),5,36.97
1916,Can You Keep a Secret? (Fear Street Relaunch #4),1,48.64
1917,Red Dragon (Hannibal Lecter #1),3,23.37
1918,Dracula the Un-Dead,5,35.63
1919,Night Shift (Night Shift #1-20),4,12.75
1920,Needful Things,4,47.51
1921,Misery,2,34.79
1922,It,3,25.01
1923,'Salem's Lot,4,49.56
1924,The Stand,2,57.86
1925,The Girl with All the Gifts,3,49.47
1926,House of Leaves,1,54.89
1927,Sapiens: A Brief History of Humankind,5,54.23
1928,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",1,25.52
1929,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,1,19.73
1930,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",2,36.28
1931,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,1,59.64
1932,Zealot: The Life and Times of Jesus of Nazareth,3,24.7
1933,A Distant Mirror: The Calamitous 14th Century,3,14.58
1934,1491: New Revelations of the Americas Before Columbus,3,21.8
1935,Brilliant Beacons: A History of the American Lighthouse,3,11.45
1936,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",5,44.48
1937,A Short History of Nearly Everything,5,52.4
1938,The Rise and Fall of the Third Reich: A History of Nazi Germany,2,39.67
1939,Catherine the Great: Portrait of a Woman,4,58.55
1940,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,5,42.91
1941,The Hiding Place,4,55.91
1942,America's War for the Greater Middle East: A Military History,2,51.22
1943,The Guns of August,2,14.54
1944,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",2,43.7
1945,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",3,30.52
1946,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",1,56.41
1947,My Paris Kitchen: Recipes and Stories,2,33.37
1948,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",4,14.02
1949,"Layered: Baking, Building, and Styling Spectacular Cakes",1,40.11
1950,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,5,37.34
1951,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,2,37.6
1952,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,1,41.25
1953,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",3,42.16
1954,The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,3,28.77
1955,"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",1,19.55
1956,Barefoot Contessa Back to Basics,1,28.01
1957,Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,5,50.62
1958,My Kitchen Year: 136 Recipes That Saved My Life,2,11.53
1959,Everyday Italian: 125 Simple and Delicious Recipes,5,20.1
1960,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",1,38.77
1961,Cravings: Recipes for What You Want to Eat,3,20.5
1962,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",4,12.34
1963,32 Yolks,2,53.63
1964,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",5,11.38
1965,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),4,46.01
1966,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,2,28.25
1967,The Barefoot Contessa Cookbook,5,59.92
1968,Better Homes and Gardens New Cook Book,3,39.61
1969,The Power Greens Cookbook: 140 Delicious Superfood Recipes,5,11.05
1970,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,5,24.91
1971,Vegan Vegetarian Omnivore: Dinner for Everyone at the Table,2,13.66
1972,The Smitten Kitchen Cookbook,1,23.59
1973,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",3,34.32
1974,Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,3,33.14
1975,Redeeming Love,5,20.47
1976,Close to You,4,49.46
1977,Shadows of the Past (Logan Point #1),5,39.67
1978,Like Never Before (Walker Family #2),2,28.77
1979,Counted With the Stars (Out from Egypt #1),5,17.97
1980,If I Run (If I Run #1),4,49.97
1981,The Dirty Little Secrets of Getting Your Dream Job,4,33.34
1982,The Third Wave: An Entrepreneurâs Vision of the Future,5,12.61
1983,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,3,27.55
1984,Shoe Dog: A Memoir by the Creator of NIKE,2,23.99
1985,Made to Stick: Why Some Ideas Survive and Others Die,5,38.85
1986,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,1,43.14
1987,The Art of Startup Fundraising,3,21
1988,Born for This: How to Find the Work You Were Meant to Do,5,21.59
1989,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,1,36.91
1990,"Rich Dad, Poor Dad",1,51.74
1991,The Lean Startup: How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,3,33.92
1992,Rework,2,44.88
1993,Louisa: The Extraordinary Life of Mrs. Adams,2,16.85
1994,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",2,21.15
1995,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,1,39.55
1996,Benjamin Franklin: An American Life,3,48.19
1997,The Rise of Theodore Roosevelt (Theodore Roosevelt #1),3,42.57
1998,In Her Wake,1,12.84
1999,The Elephant Tree,5,23.82
2000,Behind Closed Doors,4,52.22
2001,You (You #1),5,43.61
2002,The Guilty (Will Robie #4),2,13.82
2003,The 14th Colony (Cotton Malone #11),1,39.24
2004,Give It Back,2,18.32
2005,Killing Floor (Jack Reacher #1),4,31.49
2006,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),3,59.71
2007,Far From True (Promise Falls Trilogy #2),2,34.93
2008,The Travelers,1,15.77
2009,When We Collided,1,31.77
2010,Someone Like You (The Harrisons #2),5,52.79
2011,We Are All Completely Beside Ourselves,1,24.04
2012,The Four Agreements: A Practical Guide to Personal Freedom,5,17.66
2013,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,5,32.24
2014,Chasing Heaven: What Dying Taught Me About Living,2,37.8
2015,If I Gave You God's Phone Number....: Searching for Spirituality in America,1,20.91
2016,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,2,46.33
2017,A New Earth: Awakening to Your Life's Purpose,5,55.65
2018,Logan Kade (Fallen Crest High #5.5),2,13.12
2019,Online Marketing for Busy Authors: A Step-By-Step Guide,1,46.35
2020,How to Be Miserable: 40 Strategies You Already Use,1,46.03
2021,"Overload: How to Unplug, Unwind, and Unleash Yourself from the Pressure of Stress",3,52.15
